,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
64,expedia,outer,LMM,0.13495969772338867,0.20187902450561523,492824895640.0,514359033940.0,22.67162383290018,1935.3703703703704,32
65,expedia,outer,RMM,0.04254031181335449,0.10528278350830078,1356421983880.0,351720776596.0,22.67162383290018,1935.3703703703704,32
66,expedia,outer,Left multiply T,0.033612728118896484,0.017799854278564453,25421520.0,6204558.0,22.67162383290018,1935.3703703703704,32
67,expedia,outer,Row summation T,0.08063268661499023,0.04291677474975586,25421520.0,6204558.0,22.67162383290018,1935.3703703703704,32
68,expedia,outer,Column summation T,0.02958965301513672,0.040972232818603516,25421520.0,6204558.0,22.67162383290018,1935.3703703703704,32
69,expedia,outer,LMM T,0.041516780853271484,0.10437965393066406,492824895640.0,492632726020.0,22.67162383290018,1935.3703703703704,32
70,expedia,outer,RMM T,0.3995649814605713,0.11665844917297363,32826997177480.0,15113406694396.0,22.67162383290018,1935.3703703703704,32
71,expedia,outer,Linear Regression,8.60345721244812,7.890362024307251,98564979128.0,100699175996.0,22.67162383290018,1935.3703703703704,32
72,flight,inner,Left multiply,0.0016086101531982422,0.0005173683166503906,1386261.0,102900.0,9.676893994474336,682.45,32
73,flight,inner,Row summation,0.0018939971923828125,0.001895904541015625,1386261.0,102900.0,9.676893994474336,682.45,32
74,flight,inner,Column summation,0.00451207160949707,0.0023756027221679688,1386261.0,102900.0,9.676893994474336,682.45,32
75,flight,inner,Materialization,,0.019243955612182617,,,,,32
76,flight,inner,LMM,0.005848884582519531,0.005421638488769531,9110308730.0,10037492250.0,9.676893994474336,682.45,32
77,flight,inner,RMM,0.002088308334350586,0.008209466934204102,20817217219.0,3274955710.0,9.676893994474336,682.45,32
78,flight,inner,Left multiply T,0.0011947154998779297,0.0004906654357910156,1386261.0,102900.0,9.676893994474336,682.45,32
79,flight,inner,Row summation T,0.03791499137878418,0.002666950225830078,1386261.0,102900.0,9.676893994474336,682.45,32
80,flight,inner,Column summation T,0.0027344226837158203,0.0023729801177978516,1386261.0,102900.0,9.676893994474336,682.45,32
81,flight,inner,LMM T,0.0023729801177978516,0.011237144470214844,9110308730.0,9097475120.0,9.676893994474336,682.45,32
82,flight,inner,RMM T,0.022889137268066406,0.05232810974121094,136539260068.0,55710658200.0,9.676893994474336,682.45,32
83,flight,inner,Linear Regression,0.5633435249328613,0.7703900337219238,1822061746.0,1913496737.0,9.676893994474336,682.45,32
84,flight,left,Left multiply,0.0016794204711914062,0.0007443428039550781,1386261.0,102900.0,9.676893994474336,682.45,32
85,flight,left,Row summation,0.002727985382080078,0.0020732879638671875,1386261.0,102900.0,9.676893994474336,682.45,32
86,flight,left,Column summation,0.004587411880493164,0.002912759780883789,1386261.0,102900.0,9.676893994474336,682.45,32
87,flight,left,Materialization,,0.02062368392944336,,,,,32
88,flight,left,LMM,0.0068511962890625,0.0059931278228759766,9110308730.0,10037492250.0,9.676893994474336,682.45,32
89,flight,left,RMM,0.0022263526916503906,0.04410052299499512,20817217219.0,3274955710.0,9.676893994474336,682.45,32
90,flight,left,Left multiply T,0.0053708553314208984,0.0006666183471679688,1386261.0,102900.0,9.676893994474336,682.45,32
91,flight,left,Row summation T,0.0046575069427490234,0.0029897689819335938,1386261.0,102900.0,9.676893994474336,682.45,32
92,flight,left,Column summation T,0.0019443035125732422,0.0028734207153320312,1386261.0,102900.0,9.676893994474336,682.45,32
93,flight,left,LMM T,0.0022001266479492188,0.009766817092895508,9110308730.0,9097475120.0,9.676893994474336,682.45,32
94,flight,left,RMM T,0.04983234405517578,0.009161233901977539,136539260068.0,55710658200.0,9.676893994474336,682.45,32
95,flight,left,Linear Regression,0.5554070472717285,0.9367702007293701,1822061746.0,1913496737.0,9.676893994474336,682.45,32
96,flight,outer,Left multiply,0.0020384788513183594,0.0007832050323486328,1297781.0,98469.0,10.657911595131326,682.45,32
97,flight,outer,Row summation,0.00229644775390625,0.0025069713592529297,1297781.0,98469.0,10.657911595131326,682.45,32
98,flight,outer,Column summation,0.004569053649902344,0.002888202667236328,1297781.0,98469.0,10.657911595131326,682.45,32
99,flight,outer,Materialization,,0.03477168083190918,,,,,32
100,flight,outer,LMM,0.0055124759674072266,0.0066699981689453125,9109423930.0,9950923170.0,10.657911595131326,682.45,32
101,flight,outer,RMM,0.0037817955017089844,0.01219487190246582,19607784099.0,3214388371.0,10.657911595131326,682.45,32
102,flight,outer,Left multiply T,0.005400180816650391,0.0008296966552734375,1297781.0,98469.0,10.657911595131326,682.45,32
103,flight,outer,Row summation T,0.033480167388916016,0.003141164779663086,1297781.0,98469.0,10.657911595131326,682.45,32
104,flight,outer,Column summation T,0.001957416534423828,0.0028557777404785156,1297781.0,98469.0,10.657911595131326,682.45,32
105,flight,outer,LMM T,0.001850128173828125,0.009136438369750977,9109423930.0,9097430810.0,10.657911595131326,682.45,32
106,flight,outer,RMM T,0.016550779342651367,0.010461807250976562,130651093028.0,54994535172.0,10.657911595131326,682.45,32
107,flight,outer,Linear Regression,0.5352115631103516,0.9258811473846436,1821884786.0,1904835398.0,10.657911595131326,682.45,32
108,lastfm,inner,Left multiply,0.005347251892089844,0.0014317035675048828,4468711.0,289992.0,0.09998,10.008567443713888,32
109,lastfm,inner,Row summation,0.008372068405151367,0.003013134002685547,4468711.0,289992.0,0.09998,10.008567443713888,32
110,lastfm,inner,Column summation,0.014191150665283203,0.005391597747802734,4468711.0,289992.0,0.09998,10.008567443713888,32
111,lastfm,inner,Materialization,,0.11395120620727539,,,,,32
112,lastfm,inner,LMM,0.05596113204956055,0.033907175064086914,189971779550.0,30390947400.0,0.09998,10.008567443713888,32
113,lastfm,inner,RMM,0.011932134628295898,0.027968168258666992,277433055212.0,46550473024.0,0.09998,10.008567443713888,32
114,lastfm,inner,Left multiply T,0.008931875228881836,0.00066375732421875,4468711.0,289992.0,0.09998,10.008567443713888,32
115,lastfm,inner,Row summation T,0.014515399932861328,0.005446672439575195,4468711.0,289992.0,0.09998,10.008567443713888,32
116,lastfm,inner,Column summation T,0.009297370910644531,0.005445718765258789,4468711.0,289992.0,0.09998,10.008567443713888,32
117,lastfm,inner,LMM T,0.013691186904907227,0.023914337158203125,189971779550.0,189929992360.0,0.09998,10.008567443713888,32
118,lastfm,inner,RMM T,0.08659005165100098,0.03009176254272461,2717726000207.0,288741292554.0,0.09998,10.008567443713888,32
119,lastfm,inner,Linear Regression,1.803642988204956,1.8006749153137207,37994355910.0,22032093976.0,0.09998,10.008567443713888,32
120,lastfm,left,Left multiply,0.03485846519470215,0.0007519721984863281,4468711.0,289992.0,0.09998,10.008567443713888,32
121,lastfm,left,Row summation,0.00857686996459961,0.004589080810546875,4468711.0,289992.0,0.09998,10.008567443713888,32
122,lastfm,left,Column summation,0.01661062240600586,0.0055103302001953125,4468711.0,289992.0,0.09998,10.008567443713888,32
123,lastfm,left,Materialization,,0.15624761581420898,,,,,32
124,lastfm,left,LMM,0.03285503387451172,0.018163681030273438,189971779550.0,30390947400.0,0.09998,10.008567443713888,32
125,lastfm,left,RMM,0.01350545883178711,0.014499664306640625,277433055212.0,46550473024.0,0.09998,10.008567443713888,32
126,lastfm,left,Left multiply T,0.0038292407989501953,0.0009913444519042969,4468711.0,289992.0,0.09998,10.008567443713888,32
127,lastfm,left,Row summation T,0.015417337417602539,0.005642414093017578,4468711.0,289992.0,0.09998,10.008567443713888,32
128,lastfm,left,Column summation T,0.013566732406616211,0.0057108402252197266,4468711.0,289992.0,0.09998,10.008567443713888,32
129,lastfm,left,LMM T,0.011027812957763672,0.025524616241455078,189971779550.0,189929992360.0,0.09998,10.008567443713888,32
130,lastfm,left,RMM T,0.05914163589477539,0.05246710777282715,2717726000207.0,288741292554.0,0.09998,10.008567443713888,32
131,lastfm,left,Linear Regression,1.7509517669677734,1.9874188899993896,37994355910.0,22032093976.0,0.09998,10.008567443713888,32
132,lastfm,outer,Left multiply,0.005129337310791016,0.0005767345428466797,3607963.0,232000.0,0.1,10.008567443713888,32
133,lastfm,outer,Row summation,0.0123443603515625,0.004350185394287109,3607963.0,232000.0,0.1,10.008567443713888,32
134,lastfm,outer,Column summation,0.01266932487487793,0.0055599212646484375,3607963.0,232000.0,0.1,10.008567443713888,32
135,lastfm,outer,Materialization,,0.09354925155639648,,,,,32
136,lastfm,outer,LMM,0.06828689575195312,0.01791071891784668,189963172070.0,24313200000.0,0.1,10.008567443713888,32
137,lastfm,outer,RMM,0.011263370513916016,0.052999019622802734,229875006716.0,43346299040.0,0.1,10.008567443713888,32
138,lastfm,outer,Left multiply T,0.004405975341796875,0.0011522769927978516,3607963.0,232000.0,0.1,10.008567443713888,32
139,lastfm,outer,Row summation T,0.012535333633422852,0.005660295486450195,3607963.0,232000.0,0.1,10.008567443713888,32
140,lastfm,outer,Column summation T,0.01021432876586914,0.0054357051849365234,3607963.0,232000.0,0.1,10.008567443713888,32
141,lastfm,outer,LMM T,0.00946354866027832,0.02181720733642578,189963172070.0,189929412440.0,0.1,10.008567443713888,32
142,lastfm,outer,RMM T,0.060276031494140625,0.02353668212890625,2421846457451.0,230997984000.0,0.1,10.008567443713888,32
143,lastfm,outer,Linear Regression,1.574385643005371,2.035889148712158,37992634414.0,21424261244.0,0.1,10.008567443713888,32
144,movie,inner,Left multiply,0.038332462310791016,0.0004127025604248047,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
145,movie,inner,Row summation,0.02879953384399414,0.0047149658203125,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
146,movie,inner,Column summation,0.08461189270019531,0.013135910034179688,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
147,movie,inner,Materialization,,0.4143657684326172,,,,,32
148,movie,inner,LMM,0.14209580421447754,0.13344478607177734,133777953750.0,1302013400.0,1.6297895304910954,0.4037227889367967,32
149,movie,inner,RMM,0.04266810417175293,0.05131268501281738,362253013804.0,3273089776.0,1.6297895304910954,0.4037227889367967,32
150,movie,inner,Left multiply T,0.0366365909576416,0.00045180320739746094,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
151,movie,inner,Row summation T,0.08778595924377441,0.012832164764404297,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
152,movie,inner,Column summation T,0.03323554992675781,0.012589693069458008,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
153,movie,inner,LMM T,0.10266566276550293,0.04197835922241211,133777953750.0,133509014640.0,1.6297895304910954,0.4037227889367967,32
154,movie,inner,RMM T,0.40290284156799316,0.05959033966064453,37015467616197.0,209235721128.0,1.6297895304910954,0.4037227889367967,32
155,movie,inner,Linear Regression,8.700420618057251,2.9916293621063232,26755590750.0,13481102804.0,1.6297895304910954,0.4037227889367967,32
156,movie,left,Left multiply,0.03549027442932129,0.000415802001953125,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
157,movie,left,Row summation,0.027352571487426758,0.004540205001831055,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
158,movie,left,Column summation,0.0843660831451416,0.012434005737304688,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
159,movie,left,Materialization,,0.39816808700561523,,,,,32
160,movie,left,LMM,0.14377760887145996,0.10895895957946777,133777953750.0,1302013400.0,1.6297895304910954,0.4037227889367967,32
161,movie,left,RMM,0.042532920837402344,0.034090518951416016,362253013804.0,3273089776.0,1.6297895304910954,0.4037227889367967,32
162,movie,left,Left multiply T,0.03482174873352051,0.000453948974609375,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
163,movie,left,Row summation T,0.08539175987243652,0.012415647506713867,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
164,movie,left,Column summation T,0.02612590789794922,0.023524045944213867,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,32
165,movie,left,LMM T,0.08207392692565918,0.03519463539123535,133777953750.0,133509014640.0,1.6297895304910954,0.4037227889367967,32
166,movie,left,RMM T,0.41974496841430664,0.08612966537475586,37015467616197.0,209235721128.0,1.6297895304910954,0.4037227889367967,32
167,movie,left,Linear Regression,8.638689041137695,3.0074801445007324,26755590750.0,13481102804.0,1.6297895304910954,0.4037227889367967,32
168,movie,outer,Left multiply,0.02821946144104004,0.00037026405334472656,21597948.0,89390.0,1.6296795952782461,0.4037227889367967,32
169,movie,outer,Row summation,0.027100324630737305,0.008052587509155273,21597948.0,89390.0,1.6296795952782461,0.4037227889367967,32
170,movie,outer,Column summation,0.06786990165710449,0.012903451919555664,21597948.0,89390.0,1.6296795952782461,0.4037227889367967,32
171,movie,outer,Materialization,,0.32876038551330566,,,,,32
172,movie,outer,LMM,0.12057781219482422,0.0811915397644043,133723876800.0,1041637460.0,1.6296795952782461,0.4037227889367967,32
173,movie,outer,RMM,0.03353524208068848,0.02831888198852539,290071100944.0,2974868760.0,1.6296795952782461,0.4037227889367967,32
174,movie,outer,Left multiply T,0.028792619705200195,0.0004456043243408203,21597948.0,89390.0,1.6296795952782461,0.4037227889367967,32
175,movie,outer,Row summation T,0.06853246688842773,0.01267552375793457,21597948.0,89390.0,1.6296795952782461,0.4037227889367967,32
176,movie,outer,Column summation T,0.027158737182617188,0.012553215026855469,21597948.0,89390.0,1.6296795952782461,0.4037227889367967,32
177,movie,outer,LMM T,0.03945207595825195,0.036072731018066406,133723876800.0,133508791220.0,1.6296795952782461,0.4037227889367967,32
178,movie,outer,RMM T,0.33306074142456055,0.040178537368774414,31606642407942.0,167394978240.0,1.6296795952782461,0.4037227889367967,32
179,movie,outer,Linear Regression,7.191799879074097,3.528254985809326,26744775360.0,13455042868.0,1.6296795952782461,0.4037227889367967,32
180,walmart,inner,Left multiply,0.005164384841918945,0.0009698867797851562,5901980.0,445105.0,176.75890985324946,2440.0,32
181,walmart,inner,Row summation,0.014496803283691406,0.038543701171875,5901980.0,445105.0,176.75890985324946,2440.0,32
182,walmart,inner,Column summation,0.020406723022460938,0.008272886276245117,5901980.0,445105.0,176.75890985324946,2440.0,32
183,walmart,inner,Materialization,,0.11121487617492676,,,,,32
184,walmart,inner,LMM,0.07278585433959961,0.08444738388061523,10349543500.0,10353192600.0,176.75890985324946,2440.0,32
185,walmart,inner,RMM,0.012267351150512695,0.0224301815032959,14466317990.0,1146086115.0,176.75890985324946,2440.0,32
186,walmart,inner,Left multiply T,0.0058441162109375,0.002434968948364258,5901980.0,445105.0,176.75890985324946,2440.0,32
187,walmart,inner,Row summation T,0.020175695419311523,0.00838327407836914,5901980.0,445105.0,176.75890985324946,2440.0,32
188,walmart,inner,Column summation T,0.010769844055175781,0.007684946060180664,5901980.0,445105.0,176.75890985324946,2440.0,32
189,walmart,inner,LMM T,0.010917186737060547,0.022690773010253906,10349543500.0,10294974750.0,176.75890985324946,2440.0,32
190,walmart,inner,RMM T,0.07099699974060059,0.02564263343811035,4265310357600.0,1974910008350.0,176.75890985324946,2440.0,32
191,walmart,inner,Linear Regression,1.9829814434051514,2.5695383548736572,2069908700.0,2064816735.0,176.75890985324946,2440.0,32
192,walmart,left,Left multiply,0.005275726318359375,0.0011906623840332031,5901980.0,445105.0,176.75890985324946,2440.0,32
193,walmart,left,Row summation,0.013025522232055664,0.03979849815368652,5901980.0,445105.0,176.75890985324946,2440.0,32
194,walmart,left,Column summation,0.0201876163482666,0.011429548263549805,5901980.0,445105.0,176.75890985324946,2440.0,32
195,walmart,left,Materialization,,0.12403416633605957,,,,,32
196,walmart,left,LMM,0.07268953323364258,0.029489517211914062,10349543500.0,10353192600.0,176.75890985324946,2440.0,32
197,walmart,left,RMM,0.013756752014160156,0.0549924373626709,14466317990.0,1146086115.0,176.75890985324946,2440.0,32
198,walmart,left,Left multiply T,0.0050563812255859375,0.0015392303466796875,5901980.0,445105.0,176.75890985324946,2440.0,32
199,walmart,left,Row summation T,0.02004837989807129,0.011314630508422852,5901980.0,445105.0,176.75890985324946,2440.0,32
200,walmart,left,Column summation T,0.01868271827697754,0.04010272026062012,5901980.0,445105.0,176.75890985324946,2440.0,32
201,walmart,left,LMM T,0.010945558547973633,0.030054569244384766,10349543500.0,10294974750.0,176.75890985324946,2440.0,32
202,walmart,left,RMM T,0.08660411834716797,0.07593846321105957,4265310357600.0,1974910008350.0,176.75890985324946,2440.0,32
203,walmart,left,Linear Regression,2.0195398330688477,3.055197238922119,2069908700.0,2064816735.0,176.75890985324946,2440.0,32
204,walmart,outer,Left multiply,0.004361391067504883,0.0011012554168701172,5056370.0,440425.0,219.9113197704747,2440.0,32
205,walmart,outer,Row summation,0.013725042343139648,0.012267827987670898,5056370.0,440425.0,219.9113197704747,2440.0,32
206,walmart,outer,Column summation,0.04668140411376953,0.012389183044433594,5056370.0,440425.0,219.9113197704747,2440.0,32
207,walmart,outer,Materialization,,0.11459660530090332,,,,,32
208,walmart,outer,LMM,0.03157615661621094,0.06002187728881836,10341087400.0,10341721920.0,219.9113197704747,2440.0,32
209,walmart,outer,RMM,0.013802766799926758,0.03335213661193848,12402183980.0,1134662235.0,219.9113197704747,2440.0,32
210,walmart,outer,Left multiply T,0.004540205001831055,0.002452850341796875,5056370.0,440425.0,219.9113197704747,2440.0,32
211,walmart,outer,Row summation T,0.05149102210998535,0.011475563049316406,5056370.0,440425.0,219.9113197704747,2440.0,32
212,walmart,outer,Column summation T,0.018673181533813477,0.01112508773803711,5056370.0,440425.0,219.9113197704747,2440.0,32
213,walmart,outer,LMM T,0.010554075241088867,0.03275442123413086,10341087400.0,10294927950.0,219.9113197704747,2440.0,32
214,walmart,outer,RMM T,0.08721661567687988,0.03398942947387695,3908826549900.0,1970964113150.0,219.9113197704747,2440.0,32
215,walmart,outer,Linear Regression,1.810272455215454,2.8203892707824707,2068217480.0,2063664987.0,219.9113197704747,2440.0,32
216,yelp,inner,Left multiply,0.03928041458129883,0.0016422271728515625,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
217,yelp,inner,Row summation,0.008431434631347656,0.0034236907958984375,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
218,yelp,inner,Column summation,0.028551101684570312,0.005559682846069336,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
219,yelp,inner,Materialization,,0.1632089614868164,,,,,32
220,yelp,inner,LMM,0.09002494812011719,0.01173090934753418,120128028340.0,30817050140.0,0.2629179677706106,3.7502135656928073,32
221,yelp,inner,RMM,0.010261058807373047,0.045703887939453125,511086979320.0,69164188556.0,0.2629179677706106,3.7502135656928073,32
222,yelp,inner,Left multiply T,0.0073773860931396484,0.0022912025451660156,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
223,yelp,inner,Row summation T,0.028971433639526367,0.005940675735473633,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
224,yelp,inner,Column summation T,0.007454872131347656,0.03506183624267578,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
225,yelp,inner,LMM T,0.010756492614746094,0.027045249938964844,120128028340.0,120048554400.0,0.2629179677706106,3.7502135656928073,32
226,yelp,inner,RMM T,0.1378321647644043,0.01976919174194336,2330187132050.0,268088472634.0,0.2629179677706106,3.7502135656928073,32
227,yelp,inner,Linear Regression,2.7500391006469727,1.6196186542510986,24025605668.0,15086560454.0,0.2629179677706106,3.7502135656928073,32
228,yelp,left,Left multiply,0.012572050094604492,0.0013015270233154297,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
229,yelp,left,Row summation,0.008347511291503906,0.0034835338592529297,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
230,yelp,left,Column summation,0.061876535415649414,0.005845546722412109,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
231,yelp,left,Materialization,,0.14235949516296387,,,,,32
232,yelp,left,LMM,0.07979106903076172,0.011771202087402344,120128028340.0,30817050140.0,0.2629179677706106,3.7502135656928073,32
233,yelp,left,RMM,0.01023101806640625,0.014187335968017578,511086979320.0,69164188556.0,0.2629179677706106,3.7502135656928073,32
234,yelp,left,Left multiply T,0.04663562774658203,0.0014090538024902344,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,32
